164;40;1.503;973;0;37.4;3730;9.6;-1.36;1
510;40;1.503;973;0;37.4;3740;9.6;-1.44;1
854;40;1.478;973;0;37.4;3740;9.6;-1.32;0.96
854;40;1.503;973;0;37.4;3710;9.6;-1.32;1
1199;47;1.478;976;0;37.4;3720;9.4;-1.24;0.64
1541;47;1.457;972;0;37.4;3740;9.4;-1.32;0.96
1541;47;1.457;974;0;37.4;3730;9;-1.52;0.8
1883;47;1.457;970;0;37.4;3740;9.8;-1.08;0.76
2226;47;1.457;972;0;37.4;3730;9.6;-1.04;0.76
2568;47;1.457;972;0;37.3;3720;10;-1.28;1.16
2568;47;1.457;973;0;37.3;3740;9.6;-1.28;0.72
2912;47;1.457;973;0;37.3;3740;9.8;-0.96;1.36
3600;47;1.457;974;0;37.3;3720;9.8;-1.04;1.28
3600;47;1.457;971;0;37.3;3720;10;-0.84;0.56
3600;47;1.457;975;0;37.3;3730;9.4;-1.52;1.04
4173;47;1.457;973;0;37.3;3730;9.6;-0.88;0.84
4173;47;1.457;976;0;37.3;3730;9.4;-0.64;0.84
4510;47;1.457;977;0;37.3;3720;9.4;-0.64;0.68
4855;47;1.457;972;0;37.4;3740;9.6;-0.92;1.2
4855;47;1.457;972;0;37.3;3720;9.4;-0.56;1.56
5197;47;1.457;972;0;37.4;3730;9.6;-0.88;0.92
5540;43;1.457;974;0;37.4;3730;9.6;-1.16;0.64
5884;43;1.457;976;0;37.4;3720;9.6;-0.88;0.8
5884;43;1.457;961;0;37.4;3730;9.6;-0.68;1
6232;43;1.457;970;0;37.4;3730;9.6;-0.6;0.48
6578;43;1.457;976;0;37.3;3740;9.6;-0.44;1.32
6578;43;1.457;978;0;37.3;3720;10;-0.48;1
6922;43;1.457;972;0;37.3;3700;9.6;-0.8;1.24
7268;43;1.457;971;0;37.3;3720;9.4;-0.64;0.68
7622;43;1.457;973;0;37.4;3720;9.6;-1.04;0.64
7622;43;1.457;975;0;37.3;3750;9.6;-0.68;0.76
7952;43;1.457;974;0;37.4;3720;9.6;-1.04;0.8
8302;43;1.457;975;0;37.4;3730;9.8;-1.28;0.24
8302;43;1.457;974;0;37.4;3730;9.8;-0.56;0.4
8645;43;1.457;974;0;37.4;3720;9.6;-1.48;0.36
8996;43;1.457;975;0;37.4;3730;9.6;-1.28;0.32
9339;43;1.457;974;0;37.4;3740;9.6;-1.92;0.28
9339;43;1.457;974;0;37.4;3730;9.6;-1.6;0.36
9692;43;1.457;975;0;37.4;3750;9.6;-1.96;0.04
10026;43;1.457;974;0;37.4;3720;9.6;-2.2;0.32
10367;38;1.457;975;0;37.4;3720;9.6;-2.2;0.4
10367;38;1.457;974;0;37.4;3730;9.4;-2.2;0.44
10711;38;1.457;976;0;37.4;3730;9.6;-1.92;0.76
11054;38;1.457;975;0;37.4;3750;9.4;-2.2;0.68
11054;38;1.457;975;0;37.4;3740;9.6;-1.92;0.6
11397;38;1.457;975;0;37.4;3720;9.4;-2;0.68
11744;38;1.443;976;0;37.4;3740;9.6;-1.68;0.52
12087;38;1.443;975;0;37.4;3740;9.6;-1.68;0.56
12087;38;1.443;975;0;37.4;3730;9.4;-1.72;0.68
12429;38;1.443;976;0;37.4;3720;9.6;-1.72;0.6
12773;41;1.443;975;0;37.4;3740;9.6;-1.76;0.64
13117;41;1.443;976;0;37.4;3730;9.6;-1.84;0.48
13117;41;1.443;976;0;37.4;3730;9.6;-1.84;0.4
13461;44;1.443;977;0;37.4;3730;9.6;-1.88;0.52
13808;44;1.45;976;0;37.4;3720;9.6;-1.76;0.44
14150;44;1.45;976;0;37.4;3730;9.6;-1.84;0.48
14150;44;1.45;976;0;37.4;3730;9.6;-1.84;0.56
14494;44;1.45;976;0;37.4;3740;9.6;-1.8;0.4
14836;44;1.45;977;0;37.4;3720;9.6;-1.72;0.52
14836;44;1.45;977;0;37.4;3730;9.4;-1.76;0.48
15178;43;1.45;976;0;37.4;3730;9.6;-1.84;0.4
15519;43;1.45;976;0;37.4;3740;9.6;-1.8;0.52
15861;43;1.45;976;0;37.4;3730;9.6;-1.72;0.48
15861;43;1.45;976;0;37.4;3730;9.6;-1.72;0.44
16202;42;1.45;976;0;37.4;3750;9.6;-1.68;0.52
16545;42;1.45;976;0;37.4;3730;9.6;-1.68;0.56
16888;42;1.45;976;0;37.3;3730;9.4;-1.8;0.56
16888;42;1.45;976;0;37.3;3740;9.6;-1.8;0.56
17240;42;1.45;977;0;37.3;3740;9.6;-1.76;0.4
17585;46;1.45;976;0;37.3;3720;9.6;-1.8;0.44
17585;42;1.45;976;0;37.3;3720;9.6;-1.72;0.52
17927;46;1.45;976;0;37.4;3730;9.6;-1.72;0.48
18268;46;1.45;976;0;37.4;3700;9.6;-1.72;0.44
18624;45;1.45;977;0;37.4;3740;9.6;-1.68;0.52
18624;45;1.45;976;0;37.4;3720;9.6;-1.76;0.4
18969;45;1.45;977;0;37.4;3720;9.6;-1.68;0.4
19310;46;1.45;976;0;37.4;3740;9.6;-1.68;0.6
19657;46;1.43;976;0;37.4;3730;9.6;-1.64;0.4
19657;46;1.43;977;0;37.4;3730;9.6;-1.64;0.4
19999;46;1.43;977;0;37.4;3730;9.6;-1.64;0.48
20341;48;1.416;977;0;37.4;3730;9.6;-1.64;0.48
20341;48;1.43;977;0;37.4;3730;9.6;-1.64;0.4
20683;48;1.416;977;0;37.4;3720;9.6;-1.6;0.48
21025;48;1.416;976;0;37.4;3740;9.6;-1.56;0.6
21368;48;1.416;977;0;37.4;3730;9.6;-1.6;0.48
21368;48;1.416;977;0;37.4;3720;9.6;-1.56;0.28
21714;47;1.416;977;0;37.4;3720;9.4;-1.56;0.12
22063;47;1.416;977;0;37.4;3730;9.6;-1.6;0.44
22410;47;1.416;977;0;37.4;3730;9.6;-1.52;0.4
22410;47;1.416;977;0;37.4;3730;9.6;-1.56;0.48
22753;47;1.416;977;0;37.4;3730;9.6;-1.52;0.4
23094;47;1.416;977;0;37.4;3730;9.6;-1.56;0.4
23094;47;1.416;977;0;37.4;3730;9.6;-1.52;0.44
23436;47;1.416;977;0;37.4;3730;9.6;-1.44;0.48
23778;47;1.416;977;0;37.4;3730;9.6;-1.6;0.4
24123;47;1.403;977;0;37.4;3730;9.6;-1.48;0.44
24123;47;1.403;977;0;37.4;3720;9.6;-1.56;0.36
24472;46;1.403;976;0;37.4;3740;9.6;-1.52;0.48
25844;46;1.403;978;0;37.4;3730;9.6;-1.56;0.72
25844;46;1.403;978;0;37.4;3720;9.6;-1.52;0.56
25844;46;1.403;977;0;37.4;3720;9.6;-1.48;0.52
25844;46;1.403;977;0;37.4;3730;9.6;-1.52;0.52
25844;46;1.403;977;0;37.4;3730;9.6;-1.4;0.4
25844;46;1.403;977;0;37.4;3740;9.6;-1.44;0.44
26903;44;1.403;977;0;37.4;3730;9.4;-1.44;0.68
26903;44;1.403;977;0;37.4;3730;9.6;-1.4;0.72
26903;44;1.403;977;0;37.4;3740;9.6;-1.36;0.56
26903;46;1.403;977;0;37.4;3730;9.6;-1.48;0.56
27879;42;1.403;977;0;37.4;3720;9.6;-1.44;0.68
27879;44;1.403;977;0;37.4;3730;9.6;-1.52;0.6
27879;44;1.403;977;0;37.4;3740;9.6;-1.52;0.52
27879;44;1.403;977;0;37.4;3740;9.6;-1.48;0.84
28665;42;1.384;976;0;37.4;3730;9.6;-1.48;0.6
28665;42;1.384;977;0;37.4;3730;9.6;-1.44;0.52
28665;42;1.384;977;0;37.4;3730;9.6;-1.48;0.56
29999;42;1.416;976;0;37.4;3730;9.6;-1.36;0.52
29999;42;1.416;976;0;37.4;3750;9.6;-1.4;0.32
29999;42;1.435;976;0;37.4;3720;9.6;-1.36;0.4
29999;42;1.435;976;0;37.4;3730;9.6;-1.44;0.48
29999;42;1.435;977;0;37.4;3730;9.6;-1.4;0.6
30825;42;1.416;976;0;37.4;3720;9.6;-1.4;0.48
30825;42;1.416;976;0;37.4;3730;9.6;-1.32;0.4
30825;42;1.416;976;0;37.4;3730;9.6;-1.36;0.4
31917;46;1.462;977;0;37.4;3740;9.4;-1.24;0.08
31917;46;1.462;976;0;37.4;3750;9.6;-1.32;0.44
31917;46;1.462;976;0;37.4;3730;9.6;-1.32;0.6
31917;46;1.416;976;0;37.4;3740;9.6;-1.32;0.52
31917;42;1.416;976;0;37.4;3740;9.6;-1.36;0.48
32864;46;1.462;977;0;37.4;3730;9.6;-1.32;0.44
32864;46;1.462;977;0;37.4;3730;9.6;-1.32;0.44
32864;46;1.462;977;0;37.4;3710;9.6;-1.32;0.48
33889;50;1.44;977;0;37.4;3730;9.6;-1.36;0.4
33889;44;1.44;977;0;37.4;3730;9.6;-1.32;0.36
33889;44;1.44;977;0;37.4;3710;9.6;-1.28;0.48
33889;44;1.44;977;0;37.4;3730;9.6;-1.24;0.44
33889;44;1.462;977;0;37.4;3740;9.6;-1.36;0.4
34789;50;1.44;977;0;37.4;3730;9.6;-1.36;0.48
34789;50;1.44;977;0;37.4;3720;9.6;-1.36;0.48
34789;50;1.44;977;0;37.4;3730;9.6;-1.36;0.48
35921;49;1.403;977;0;37.4;3720;9.6;-1.44;0.36
35921;49;1.403;977;0;37.4;3720;9.6;-1.32;0.28
35921;49;1.423;978;0;37.4;3720;9.6;-1.32;0.48
35921;50;1.423;977;0;37.4;3730;9.6;-1.36;0.44
35921;50;1.423;977;0;37.4;3740;9.6;-1.24;0.32
36870;49;1.403;977;0;37.4;3730;9.6;-1.36;0.4
36870;49;1.403;977;0;37.4;3730;9.6;-1.48;0.36
36870;49;1.403;977;0;37.4;3720;9.6;-1.44;0.4
37888;48;1.403;976;0;37.4;3720;9.6;-1.4;0.44
37888;48;1.403;976;0;37.4;3730;9.6;-1.36;0.44
37888;48;1.403;976;0;37.4;3730;9.6;-1.44;0.44
37888;49;1.403;976;0;37.4;3740;9.6;-1.36;0.44
37888;49;1.403;977;0;37.4;3740;9.6;-1.44;0.4
38881;48;1.403;976;0;37.4;3730;9.6;-1.36;0.44
38881;48;1.403;976;0;37.4;3730;9.6;-1.36;0.32
38881;48;1.403;975;0;37.4;3740;9.6;-1.4;0.44
39844;48;1.403;976;0;37.4;3720;9.6;-1.32;0.4
39844;48;1.403;975;0;37.4;3740;9.6;-1.32;0.44
39844;48;1.403;975;0;37.4;3730;9.6;-1.32;0.4
39844;48;1.403;976;0;37.4;3730;9.6;-1.36;0.52
40904;46;1.403;974;0;37.4;3700;9.6;-1.32;0.48
40904;48;1.403;975;0;37.4;3730;9.6;-1.28;0.44
40904;48;1.403;975;0;37.4;3720;9.6;-1.32;0.48
40904;48;1.403;975;0;37.4;3730;9.6;-1.32;0.44
40904;48;1.403;975;0;37.4;3730;9.6;-1.32;0.4
41877;46;1.503;973;0;37.3;3730;9.6;-1.2;0.52
41877;46;1.503;974;0;37.3;3730;9.6;-1.28;0.56
41877;46;1.503;974;0;37.3;3730;9.6;-1.32;0.56
42891;45;1.512;974;0;37.4;3710;9.4;-1.44;0.76
42891;45;1.503;974;0;37.4;3720;9.6;-1.64;0.64
42891;46;1.503;974;0;37.3;3720;9.6;-1.44;0.52
42891;46;1.503;973;0;37.3;3730;9.6;-1.16;0.44
43882;46;1.512;975;0;37.3;3730;9.6;-2.4;0.32
43882;46;1.512;974;0;37.4;3730;9.2;-2.6;0.24
43882;46;1.512;974;0;37.4;3730;9.4;-2.4;0.48
43882;45;1.512;974;0;37.4;3730;9.4;-1.76;0.72
44890;46;1.492;975;0;37.3;3730;9.6;-2.2;0.72
44890;46;1.492;975;0;37.3;3730;9.6;-2.2;0.56
44890;46;1.492;974;0;37.3;3730;9.4;-2.4;0.52
44890;46;1.512;976;0;37.3;3740;9.4;-2.4;0.36
45885;47;1.452;975;0;37.4;3720;9.4;-1.84;0.76
45885;47;1.473;974;0;37.4;3750;9.6;-2.2;0.8
45885;46;1.473;975;0;37.4;3730;9.4;-2.2;0.8
45885;46;1.473;975;0;37.3;3730;9.4;-2.2;0.68
46864;51;1.43;974;0;37.4;3730;9.6;-1.76;0.72
46864;49;1.43;974;0;37.4;3740;9.6;-1.8;0.84
46864;49;1.43;974;0;37.4;3740;9.6;-1.76;0.92
46864;49;1.452;975;0;37.4;3730;9.4;-1.84;0.56
47890;51;1.411;974;0;37.4;3730;9.6;-1.68;0.8
47890;51;1.411;974;0;37.4;3720;9.6;-1.68;0.8
47890;51;1.411;974;0;37.4;3730;9.6;-1.68;0.76
47890;51;1.411;974;0;37.4;3740;9.4;-1.76;0.72
48881;50;1.464;974;0;37.4;3730;9.6;-1.68;0.84
48881;50;1.464;974;0;37.4;3730;9.6;-1.68;0.8
48881;50;1.411;974;0;37.4;3730;9.6;-1.68;0.88
48881;51;1.411;974;0;37.4;3730;9.6;-1.76;0.76
49885;52;1.464;974;0;37.4;3740;9.6;-1.68;0.84
49885;52;1.464;974;0;37.4;3700;9.6;-1.64;0.8
49885;52;1.464;974;0;37.4;3730;9.6;-1.68;0.8
49885;50;1.464;974;0;37.4;3730;9.6;-1.64;0.84
50881;54;1.442;973;0;37.4;3700;9.6;-1.6;0.84
50881;54;1.442;974;0;37.4;3720;9.6;-1.64;0.84
50881;54;1.442;974;0;37.4;3730;9.6;-1.6;0.84
50881;54;1.464;973;0;37.4;3730;9.6;-1.52;0.8
51890;54;1.442;974;0;37.4;3730;9.6;-1.48;0.92
51890;54;1.442;974;0;37.4;3730;9.6;-1.52;0.84
51890;54;1.442;974;0;37.4;3720;9.6;-1.52;0.92
51890;54;1.442;973;0;37.4;3730;9.6;-1.52;0.84
52881;50;1.442;973;0;37.4;3730;9.6;-1.56;0.8
52881;54;1.442;972;0;37.4;3720;9.6;-1.6;0.92
52881;54;1.442;974;0;37.4;3720;9.6;-1.52;0.84
52881;54;1.442;974;0;37.4;3730;9.6;-1.6;0.88
53890;50;1.541;973;0;37.4;3740;9.6;-1.52;0.92
53890;50;1.442;973;0;37.4;3720;9.6;-1.52;0.8
53890;50;1.442;975;0;37.4;3720;9.6;-1.52;0.84
53890;50;1.442;974;0;37.4;3720;9.6;-1.56;0.92
54880;52;1.515;973;0;37.4;3730;9.6;-1.48;0.88
54880;52;1.515;973;0;37.4;3730;9.6;-1.48;0.88
54880;52;1.541;973;0;37.4;3720;9.6;-1.44;0.76
54880;50;1.541;974;0;37.4;3750;9.6;-1.52;0.88
55862;54;1.492;973;0;37.4;3730;9.6;-1.4;0.64
55862;54;1.492;973;0;37.4;3720;9.6;-1.48;0.92
55862;54;1.492;973;0;37.4;3730;9.6;-1.48;0.84
55862;54;1.515;973;0;37.4;3730;9.4;-1.48;0.88
56893;52;1.492;972;0;37.4;3730;9.6;-1.44;0.8
56893;52;1.492;972;0;37.4;3720;9.6;-1.48;0.92
56893;54;1.492;973;0;37.4;3730;9.6;-1.52;0.92
56893;54;1.492;973;0;37.4;3730;9.6;-1.52;0.88
57881;52;1.492;972;0;37.4;3730;9.6;-1.44;0.92
57881;52;1.492;971;0;37.4;3720;9.6;-1.44;0.88
57881;52;1.492;973;0;37.4;3740;9.6;-1.44;0.92
57881;52;1.492;973;0;37.4;3720;9.6;-1.48;0.92
58896;50;1.469;972;0;37.4;3740;9.6;-1.4;0.88
58896;50;1.469;972;0;37.4;3730;9.6;-1.36;0.88
58896;50;1.492;973;0;37.4;3720;9.6;-1.4;0.92
58896;52;1.492;972;0;37.4;3730;9.6;-1.44;0.92
59877;50;1.469;971;0;37.4;3720;9.6;-1.56;1.28
59877;50;1.469;971;0;37.4;3730;9.6;-1.24;0.96
59877;50;1.469;972;0;37.4;3730;9.4;-1.56;0.84
59877;50;1.469;972;0;37.4;3730;9.6;-1.44;1
